tag ID	tagname
7287	verano 2006
7288	dédicacé
7291	61551
7297	barnesanger
35425	string trio
54532	actionier
7304	eurovision 2009
7305	esc
7306	esc 2009
7307	dereham
7232	marseille
7310	kim falo
7282	vendu
7312	countertenor
7313	martin wilson
7314	heloween
7316	companhia das índias
7319	rap slovenia
7320	jazz vibraphone
7321	jazz slovenia
7322	rock slovenia
7323	woody guthrie
7324	fretless bass
7325	electric guitar
7326	electric bass
7328	rock folk songwriter
7330	line dance
7334	darkpsy
7335	lycantrop
7336	trishula
7337	lycantrop records
7338	night psychedelic
7341	nightpsy
7343	mds
7344	mind distortion system
7345	dancebue
7346	nhk ni youkoso
7347	monolithic industrial
7350	one-man-band
7351	isreali
7352	eurosvision
54534	trzaska
7354	broke blackout insomnia back 2 base x the diy guys hed p e
7355	mossy
7489	shit
7358	franz liszt
7359	gram mophon
7360	melodic heavy metal
7361	neoclassical heavy metal
57591	great composers
57592	raga1: ahir lalat
57593	http://www.larasmiles.com/
7362	noise music
7363	outsider music
7502	nonalbumstuff
7365	virtual band
7366	avant-music
7367	avant music
7368	other music
7369	fuvkin
33486	vocal-tears
7371	persone
7364	experimental music
7374	jordan
7357	clowncore
7376	piese
7379	knight of the wind full with download
7380	cf0f4b24-9d1a-44f4-93d3-c66efedc173b
7381	cc-fixme
7382	a468
7383	harpsichord
7384	bach
7385	ministry of sound
7386	natascha
7388	sun is
7391	steeleye span
7485	grace
7393	la quinta estacion
3778	chamber music
7399	hanukkah
7400	judaism
7401	eponymous
7402	junta
7403	elegy altair
7405	akira
7406	lucky star
7410	inuyasha
7414	http musicbrainz org track 3e138e2f-678b-4a37-86df-87336024e7ad html
7415	otras canciones
7416	noise singer-songwriter
7417	mary hopkin
7418	wales mary hopkin
7420	aktion man marka topless notice chanteur
7422	the press
7423	man in black
7424	garry bushell
7425	andre schlesinger
7426	sharp
7427	maninblack
64324	mc norman
7431	http musicbrainz org track e0b2cf90-8086-43ac-b9c2-7e39e39421bd html
7433	leftfield and chill
7434	beats and breaks
32423	x
7437	national folk
7438	nds
7439	electric wire hustler flower feat sunny of p o d
7440	accouplés
7441	marka
7442	mondains
7444	caroline
7445	variété
7446	los enemigos
7447	thrilloilogy
7450	7447663
7451	пикник
7452	power of the dollar
7453	morten abel
7454	midnight sun
7455	bareto
7456	kelis
7457	elektroniczna i dance
7458	deceased
7459	jeepster
7460	kevin sisson
7461	why russell moore set
7462	kveil
7463	superfunky
7464	k veil
7465	dj k veil
7466	whedonverse
7467	jossverse
7468	joss whedon
7469	deutschrap
7471	canadian sunset
7473	archives
7474	black doom metal
7476	thessaloniki
34745	tenerife
7478	lp
7479	alternative country rock
52721	fixme cant verify imprint
52731	test genre
54533	hip-pop
7484	västervik
7372	shm-cd
7487	eight days a week
7488	puke
7396	epic records
7492	male chorus
7494	experimental deathcore electro
7496	kiss from a rose
7497	a324
7498	whut
57594	http://en.wikipedia.org/wiki/user:lara_smiles
7500	méditerranéen
64325	ugandan music
33712	date-2006-12-19
7503	north jersey rock
7504	01
7613	jay-z
7508	helsingborg
7509	ugis
7510	pilgrim
7511	pilgrimage
7512	early music
7513	francisco correa de arauxo
7514	juan del encina
7515	andy c
7516	file c documents 20and 20settings e mis 20documentos maurox incoming 20multimedia mp3 20listen mp3 20gain 20 26 20tag 13_perforation 20problems mp3
7521	melodic punk
7522	skatepunk
7523	melodycore
7524	poppunk
7525	arcata
7526	boulder
7527	sharp dressed man
7528	http 127 0 0 1 8000 openalbum id 5b426706-1819-41f3-8ec1-9e097ad0c036
7529	experimental jazz
7530	romaji seishoujo ryouiki
7533	minimax kaczkowski
7534	01 nummer 1
7535	2
7536	grand rapids
7537	dj mixed
7538	sprochen von mohammed johari
7539	b00138f5lm
7556	tallahassee
7544	martial industrial integrated music
7549	west lafayette
7550	chambery
7551	karajan
7552	muenchen
7553	couplet
7554	musikkabarett
7555	pesaro
7577	torino
7560	complete brahms edition
7561	lomita
7563	ガンダム００
7565	kyvadlo
7566	ears
7568	mesa
7569	shellwoy
7570	argentian
7571	cue
7572	promotional
1360	slide guitar
7575	amherst
7576	rapid city
7618	jay z
7578	lunapop
7580	en public
7581	motala
7582	hartford
7714	tampa
7584	blip-hop
7585	chillout electronic
7587	speedmetal
7588	tonger core
7589	instrumentals
7590	old instruments
7591	worthing
104570	up and coming bands
104684	big house publishing engineers
7598	jbigga j bigga
7600	yolandita monge
7601	jazz tuba
7602	estonian pop
58461	beams
7604	whacko rock
7605	the queen
7607	la verne
7608	di paula
7610	shizuoka
7694	gundam
7612	http musicbrainz org track 3be2b874-dfaa-471f-a25e-4713e875f8e4 html
35426	orion weiss
7614	sober
7543	integrated music
7619	brooklyn go hard
7620	prog-folk
7628	coleco music
7629	8bitpeoples
7630	chipmusic
7633	post metal
7634	beer
35991	slaid cleaves
7637	dragon quest
33713	rerip new school
7653	battle creek
7655	sports
7656	л федоров
7657	jello biafra
7658	80 s punk
7659	salt lake city
7542	non-classical
7661	kobe
7662	medford
7663	doctor krapula
7664	nationalistic
34746	irish folk music
7672	bayeux
7673	pensacola
7674	la habra
33041	classical iranian music
7677	kora
34964	hayward
7679	new hampshire
7682	maumee
7684	ed shred
7685	all female
32739	lgm495
7689	bologna
7705	burzum
7695	mentor
7696	pomona
7697	karlskrona
7660	utah
7704	count grishnackh
35234	deutsch als fremdsprache
7706	muskegon
7707	nordic metal
7708	melodic extreme metal
7709	swedish lyrics
7710	troll metal
7711	bloomington
7712	fort myers
7713	granducato
36523	the acid warriors
7715	ibbenbüren
7716	gorgeous
7717	acoustic folk
7719	sad music
7721	indie-folk
7722	folksinger
7723	weston-super-mare
7724	gainesville
7725	pop rock alternative
7728	al basner
7729	compositor
7730	ambient-drone
7731	vvv
7881	sermon
7734	san bernadino
7737	galicia
64326	ten
7740	discid
7732	maryland
7743	neo rockabilly
7745	chansons française
7746	minnesotan
7747	albert calmus
52722	ac on ar
7749	scc
7750	usbm
7751	tolkien
7753	fullwidthstuff
7755	sky eats airplane
7756	rock latino 80s
7786	long beach
7758	bring the pain chemical mix instrumental
35427	shegotsick
7761	boise
7762	idaho
7796	sprechgesang
64327	hip hop rap ukrap east anglia norwich laceyyeahuk
7770	rah digga
7774	finnish pop-rock
7778	arlington
7789	makina
7784	linköping
7785	rüsselsheim
7748	china
7874	castle music
7788	yokohama
7875	sanctuary
7791	folk punk rock
7792	italian ska
7793	roots dub
7795	annapolis
4804	mc
7798	cubano
7799	andalucia
35755	folk lounge rock
7802	movie effects
7915	code geass
7806	aria
7807	bucuresti
7808	aria urbană
7809	aria urbana
7810	dermon
7811	românia
7812	urbana
7813	brasov
7814	braşov
7815	bucuresşti
7817	electronic underground
7822	normanton
7826	fort worth
7828	reunion island
7829	zouk love
32729	lgm485
7834	reggae gospel
7836	monterey
7838	skacore
7841	medics utrecht rock indie britpop britrock editors strokes beatles dutch gem moke tivoli
7842	pure psychobilly
7843	crockett
7844	josephslegende
7845	6476913
7760	weymouth
7849	death trash metal
7850	griffi saverio milano bravi ragazzi musica italiana rock pop
34965	santa rosa
7853	tangazo
7854	noisy industrial
7857	ftrlg
7858	indie-pop
7860	mohsen namjoo
7861	digital softcore
7862	digital relaxcore
7864	wink
7872	tag this so i can have it stored somewhere
34557	davis
52723	language: portuguese
7877	french hip-hop
7879	frédéric chopin
7880	porngrind
7736	nashville
7882	copii
7885	klaus baumgart
7886	kindermusik
7888	belgian hardcore
7891	yxgfmpujsxz6ekoxkdizewekrno-
7892	steel band
7893	cybergrind
35756	indietronic rock
33487	instrument-loops
7898	madame
7899	poulette
7900	monsieur
7901	laurence
7903	bibot
7905	bug
7906	monkey business
7907	strings shinozaki masatsugu group
7911	rockin
7912	rez band
7956	accordéoniste
7757	big fat
7895	executive producer
52732	my genre 2
54535	renoise
7918	mess
7923	dagor dagorath symphonic black metal
7924	dagor dagorath
32731	lgm487
35992	sam baker
7928	minimal wave
7929	classic electro
7930	weltklang
7933	aus liebe
7913	éditeur
7952	chilien
7896	producteur délégué
7980	j2fix - trouver eo
7982	j2fix - trouver chanson française
7983	j2fix - trouver chanson
7846	stonerrock
34558	miles
54653	h.p. baxxter
7992	offert dédicacé édition limitée
7993	j2fix trouver chanson chinoise ou japonaise
7994	j2fix trouver chanson italienne
54661	makam 1: nihavent
64328	john wood
7997	j2fix décoller étiquette pour voir le jan
8000	erroll garner
8001	clicks n cuts
8003	solesmes
8004	assholes
8006	idiots
8007	cymbaliste
8008	cimbalom player
8015	asshole
8016	rumpfunk
36524	synthesisers
8018	pas fini
8019	music production
8202	want
8021	1953
8022	needcomposers
8023	doom death
8025	y
8026	indigo girl
8027	loop doctors
8028	neo-folk psych
8047	accordionist
8029	jazz soul
54662	makam 3: kürdilihicazkar
8032	lytron to do
8046	nicogé
8098	raggae
8050	mandoliniste
33488	instrument-pads
8061	diana gabaldon
8062	chinois
8063	rude rugby lewd humor
8065	outlander
8066	universal stereo
8067	plague
8068	desarme
8069	corrosion en la nacion
8070	buddha sounds
8073	laponia
8074	wynton marsalis
8078	gulf coast getaway
8080	pit mumssen
8081	christmastime
8082	advent
8084	alessio benvenuti violinist pianist composer conductor
8085	ludwig classica classical music indie
8086	j s bach - sonate e partite per violino solo
8087	cd 2
8088	cd 1
8089	ysaye violin sonatas op 27
8091	ma salope à moi
8092	brian kelly
8094	hip hop influences
8095	mestizo
8096	434 noise
8097	chernigov
8138	dreampop
8099	spacey
8100	ambient electronic
8101	brain music
8110	ibiza
8030	for sale or swap
8104	wah wah
8105	wah kazoo
8106	kazoo
8107	wah
8108	1 13 205524 150 14066 29492 45263 60219 77985 89250 106377 127232 137843 154905 173016 185872
8109	amnesia
35428	ipod
54663	form 2: taksim
8116	heavy exciting
8117	tempo
8122	dope classics
8127	sandy e junior
8128	nove mil anjos
8129	gospel music
31412	bottleneck
8131	cypriot
8133	rocket recordings
8017	english lyrics
8135	rap german mach one meisterstück vol 1
8137	co-ed
8056	sid
8139	desfimado
8140	hardtechno
8141	cornelis vreeswijk
8144	bleach
8145	マクロス
8148	headz
54654	alexandra prince
34559	roy
8152	exprimental
8153	ビブラフォン
8154	マリンバ
8155	三村奈々恵
8156	nanae mimura
8157	universe
8158	prana
8159	marimba spiritual
8160	beach music
8161	robotic
8162	singing softwar
8164	piano solo
8165	jubei yagyu
8166	jubei-chan
8167	eyepatch
8168	yagyu jubei
8169	lovely eyepatch
8170	jubei
8172	dynahead
8173	skepticism
8175	sandy leah
8176	sandy
8177	funktronica
8179	poulsen
8180	sakse
8181	larsen
8182	rasmus
8183	bram
8184	dalum
8185	dio
8186	dharmik
8187	kassel
8188	katie perry
8189	sephardic
8190	ladino
8191	sephardi
8192	nvc
8194	magikano
8195	narutaru
8197	rurouni kenshin
8200	rock paisa
8201	erdody quartets
34289	invalid isrcs
8203	e mp3 albums mr children
8204	samba brazil
8205	melodic kakofony
8134	religion
8206	battle garegga
8207	sillyname or bogus
8208	excessive geekery
54664	usul 2: serbest
52735	mediashopping
34560	orbison
8213	flcl
52738	ceilidh
8215	before trees
8216	shedaisy
8217	best of
8218	marlow
8219	elektro goth rock
8222	gótico
8223	buenos aire
8224	all bout u
8226	metal industriel
8229	year
67803	carmarthenshire
67804	mwnci studios
8232	http musicbrainz org track 129bc5b0-8534-43b3-af2d-21cb86028f92 html
8400	brian eno
8234	freetekno
8235	mia aegerter
8236	reggae dubstep dancehall dub scotland glasgow
8238	si j avais au moins ave maria
8240	dégénération
8241	c est dans l air
52739	barn dance
8244	rayon de soleil
8245	bso
8376	drm
8247	fully streamable tracks
8248	movie score composers
8249	movie score
8250	warhorse
8251	polyphony
8252	atonality
8254	larry carlton
8256	lazorrita
8257	yolanda
8258	polish jazz
8259	nathan nicholson
8260	piers hewitt
8261	exits
8262	todd howe
8263	evacuate
8264	adam harrison
8265	union
8266	poptones
8267	code red
8268	a href http musicbrainz org track 58e06015-41d4-40d7-9588-89365037c761 html title show track at musicbrainz cry just a little bit a
8272	novokuibishevsk
32273	ungarische gruppe von perkussionisten
8276	naxos
8277	cristiano
8278	track 13
8279	trackwithmultipleartists
8281	modern thrash
8282	http www last fm music autumn
52740	east midlands
8284	sound-art
8285	a des annés d ici
8287	navideñas
35993	malcolm holcombe
8212	nick drake
8302	the kooks
8303	gambia
8307	vírus 27
8310	von weber
8312	vfirtuoso
8313	new flamenco guitar
8314	san fran sound
8315	mermaid melody pichi pichi pitch
8317	brussel
8321	kline
8325	brithish
8327	chenoa female singer spanish latin ot pop rock
8328	chenoa nada es igual rutinas
8329	chenoa atrevete cuando tu vas
8330	patti lobel
8331	space-trip
8332	virtual
8333	front-man
8334	lead
8335	ape
8336	the x-structure
8337	keys
8338	pads
8339	atmospherics
8340	general avant-garde classical
8341	sexsonica
8342	sexualsong
8344	jaime portal luchini
8347	fußballnationalmannschaft
8348	led zeppelin
8349	ciumenta
8350	greelandic
8291	various artists
8352	nintendocore
8353	declaration of war
8354	the final battle
8355	new orleans jazz
52736	top 100 anni 80
32728	lgm484
8361	healing sixes
8362	pleasure and pain
8292	need composers
33716	progressive breaks
8369	experimental dance
8370	jazz jam
8371	nuestra música
35429	she got sick
8351	new music
8373	italie
8378	clasic rock
8381	vpro
8383	major label
8372	costa rica
8385	big wheels in the moonlight
8386	original songs
8387	adriano celentano
8388	dieskau
8389	lesbian music
8390	lesbian singer
8391	aquila wild-wolf
8392	lesbian singer songwriter
8393	aquila aka
8394	lesbian musician
8395	sydney singer songwriter
8396	llj
8398	harold budd
8399	robert fripp
8401	ambient soundtrack
8402	the moths us
8404	danzer
8405	http musicbrainz org track fc015955-ee6c-449d-9746-c2f4b60b3761 html
8473	r
8409	hindustani classical
8410	la grande sophie
8543	evolution
8422	in flames
8423	electronic folk
8452	adam levine
8425	intermission
8426	1 16 266117 150 18879 33683 61271 71173 86002 100543 113720 127710 137373 148001 160738 188592 208534 221241 239857
8428	utrecht
8429	meesters in chaos
8431	dbs
35757	lounge folk
8433	rave now 2 disc1
8434	gipsy swing
8436	toque no altar
8437	trazendo a arca
52741	folk dance
8442	finir disco
8443	d-a-d
33485	instrument-effects
8445	dsbm
8483	alicia keys
8447	a0e7e3ba-4c29-48d6-b482-95798117ae01
8448	trompeten echo
8449	delirios e delicias
8554	cristiana
8451	aboriginal
8444	production
54536	usul: türkü
8454	il giardino armonico
8455	gernan
8456	rhineland-palatinate
8450	studio
8458	anarchism
8459	blackened crust
8461	miles-e-smiles
8462	antz
8463	gabrielle is wrong
8464	prince charming
8465	spooning
8466	a song for you
8467	hellenic
8468	african cameroon folk guitar cameroun assiko
8470	american 21st century opera aria rock
8472	doskpop
8474	cambridgeshire
8476	merseyside
8477	concrete music
8478	música concreta
8479	split
54537	acepto my derrota
54538	los temerarios
8446	1976
8484	tav falco
8485	bros
8486	u
8487	dhany
8488	benassi
8489	daniela
8490	galli
8406	belarusian
32730	lgm486
8493	chant
8494	zona ganjah
8495	http mm musicbrainz org ws 1 track 10d87ac0-eb
8496	éire
8497	chigaco blues
8502	jpop eurobeat techpara
8504	2002-05-10 werk ii
8505	germany disc 2
8506	bone thugs-n-harmony
8507	alkaline trio
8508	kid blue
8509	all for love
8510	athletic
8511	language piemontèis
8512	chaotic hardcore
8513	stoner doom metal
8520	uruguayen
8521	argentin
8523	quincy coleman
8524	thievery corporation
8525	sf
8526	roni size
8527	massive attack
8528	existential
8529	the real dionysus
8530	break-beat
8531	lovage
8532	ltj bukem
8533	lamb
8534	ee recordings
8535	esthero
8536	favorites
8537	listening
8538	tricky
8539	vocalists
8540	dionysus
8541	the lesbian podcast
8542	easy
8544	morcheeba
8545	thievery
8546	jazz guitar compositor
35758	trancerock
8555	dominicana
8556	bbc music magazine
8559	enfoirés
8560	2 hearts 1
8561	area 88
8562	1974
1674	hamburg
8564	1973
8565	drone rock
8566	show me love
8567	paranoid
8568	seven
8569	scots
8571	faroese
8572	elvish
8573	esperanto
8574	artificial language
8575	albanian
8578	the headhunters
8579	julieta venegas
8580	glitch hop
8583	pierre lewis
8563	1975
8585	weapons of mass destruction 0 16 1
8586	kaleidoscope
8587	fairfield parlour
8590	jpop eurobeat techpara parapara
8591	las mejores canciones del mundo vol 2
8594	iras
8595	the pilgrimage of samael angel
8596	samael angel
8597	the pilgrimage of samael angel samael angel
8598	irasworld
8599	iras world
8600	african rap
8601	masked rapper
8602	african rapper
8603	masked rap
8604	samael spell
8605	blackiras
8606	this week s verse
8617	ecm
8610	seizmic narukami records
8612	gothic metal metal
8613	erotic music
8614	acoustic folk pop
35994	jimmy lafave
8618	desafinados
34966	livorno
8621	synphonic folk metal
8622	ethnic influenced metal
8624	willepunk
